token	category
學士	Shared/Neutral
將我	Shared/Neutral
巴打你	Shared/Neutral
擋住	Shared/Neutral
講起	Shared/Neutral
知名度	Shared/Neutral
賣港賊	Shared/Neutral
自己睇	Shared/Neutral
公務員	Shared/Neutral
世事	Shared/Neutral
聖人	Shared/Neutral
近戰	Shared/Neutral
短時間內	Shared/Neutral
中五	Shared/Neutral
亞視	Shared/Neutral
維權	Shared/Neutral
為了	Shared/Neutral
巨大的	Shared/Neutral
世一	Shared/Neutral
就行	Shared/Neutral
纔可	Shared/Neutral
失業率	Shared/Neutral
英鎊	Shared/Neutral
係好難	Shared/Neutral
兩天	Shared/Neutral
主意	Shared/Neutral
一筆	Shared/Neutral
伊巴	Shared/Neutral
充斥	Shared/Neutral
勝出	Shared/Neutral
司徒	Shared/Neutral
世間	Shared/Neutral
以家	Shared/Neutral
屌閪	Shared/Neutral
線索	Shared/Neutral
係班	Shared/Neutral
厭惡	Shared/Neutral
掂到	Shared/Neutral
莉莉	Shared/Neutral
自己又	Shared/Neutral
可以考慮	Shared/Neutral
救世	Shared/Neutral
身為	Shared/Neutral
大使館	Shared/Neutral
成日話	Shared/Neutral
一格	Shared/Neutral
挽回	Shared/Neutral
長江	Shared/Neutral
陣間	Shared/Neutral
事咩	Shared/Neutral
為咩	Shared/Neutral
老美	Shared/Neutral
做任何	Shared/Neutral
講到尾	Shared/Neutral
槓桿	Shared/Neutral
馬會	Shared/Neutral
的做法	Shared/Neutral
放風	Shared/Neutral
華社	Shared/Neutral
呢種人	Shared/Neutral
書面語	Shared/Neutral
私人屋苑	Shared/Neutral
契仔	Shared/Neutral
沒收	Shared/Neutral
熱烈	Shared/Neutral
野飲	Shared/Neutral
之後有	Shared/Neutral
維他	Shared/Neutral
質問	Shared/Neutral
風雲	Shared/Neutral
食完飯	Shared/Neutral
個好	Shared/Neutral
功力	Shared/Neutral
加時	Shared/Neutral
接駁	Shared/Neutral
社會的	Shared/Neutral
定居	Shared/Neutral
延遲	Shared/Neutral
仲話	Shared/Neutral
更加要	Shared/Neutral
車主	Shared/Neutral
附加	Shared/Neutral
咪撚再	Shared/Neutral
香港經濟	Shared/Neutral
寫下	Shared/Neutral
軍政府	Shared/Neutral
鍾意你	Shared/Neutral
大粒	Shared/Neutral
俾人笑	Shared/Neutral
想換	Shared/Neutral
會以	Shared/Neutral
遠射	Shared/Neutral
十幾個	Shared/Neutral
就好難	Shared/Neutral
出院	Shared/Neutral
樂器	Shared/Neutral
油塘	Shared/Neutral
法甲	Shared/Neutral
性病	Shared/Neutral
狗係	Shared/Neutral
過百	Shared/Neutral
都拎	Shared/Neutral
食女	Shared/Neutral
一條友	Shared/Neutral
支那仔	Shared/Neutral
企得	Shared/Neutral
已經覺得	Shared/Neutral
唱功	Shared/Neutral
的路	Shared/Neutral
看着	Shared/Neutral
藉此	Shared/Neutral
還擊	Shared/Neutral
鍾意睇	Shared/Neutral
轉返	Shared/Neutral
會有咩	Shared/Neutral
玩撚完	Shared/Neutral
其實有	Shared/Neutral
就停	Shared/Neutral
我明	Shared/Neutral
氣旋	Shared/Neutral
越好	Shared/Neutral
排斥	Shared/Neutral
案情	Shared/Neutral
連尼	Shared/Neutral
時間同	Shared/Neutral
會比較	Shared/Neutral
習大大	Shared/Neutral
啤梨	Shared/Neutral
場比賽	Shared/Neutral
軟弱	Shared/Neutral
新加坡	Shared/Neutral
仲衰	Shared/Neutral
再生	Shared/Neutral
品味	Shared/Neutral
急住	Shared/Neutral
一打	Shared/Neutral
放開	Shared/Neutral
我都想知	Shared/Neutral
擾亂	Shared/Neutral
癌症	Shared/Neutral
的眼神	Shared/Neutral
核心價值	Shared/Neutral
壽命	Shared/Neutral
英冠	Shared/Neutral
另一個	Shared/Neutral
講到好似	Shared/Neutral
兩點	Shared/Neutral
安寧	Shared/Neutral
外圍賽	Shared/Neutral
希特拉	Shared/Neutral
希望你	Shared/Neutral
左派	Shared/Neutral
跟他	Shared/Neutral
有咩所謂	Shared/Neutral
思路	Shared/Neutral
你同	Shared/Neutral
眾議院	Shared/Neutral
勇武手足	Shared/Neutral
集合地點	Shared/Neutral
人選	Shared/Neutral
係死	Shared/Neutral
偶然	Shared/Neutral
東莞	Shared/Neutral
歡呼	Shared/Neutral
王朝	Shared/Neutral
說著	Shared/Neutral
但依家	Shared/Neutral
比香港	Shared/Neutral
係錯	Shared/Neutral
想學	Shared/Neutral
開啟	Shared/Neutral
阿龔	Shared/Neutral
未必會	Shared/Neutral
公立醫院	Shared/Neutral
見工	Shared/Neutral
一睇	Shared/Neutral
鍵盤戰士	Shared/Neutral
香港警察	Shared/Neutral
拖垮	Shared/Neutral
睇過	Shared/Neutral
前已經	Shared/Neutral
性價比	Shared/Neutral
拍緊	Shared/Neutral
半一	Shared/Neutral
巡邏	Shared/Neutral
混入	Shared/Neutral
白紙	Shared/Neutral
識用	Shared/Neutral
但個	Shared/Neutral
在你	Shared/Neutral
未聽過	Shared/Neutral
大腿	Shared/Neutral
活著	Shared/Neutral
取向	Shared/Neutral
放曬	Shared/Neutral
大陸佬	Shared/Neutral
屠龍	Shared/Neutral
警民	Shared/Neutral
閪咩	Shared/Neutral
鐘意	Shared/Neutral
審理	Shared/Neutral
星球	Shared/Neutral
改名做	Shared/Neutral
本地人	Shared/Neutral
的目標	Shared/Neutral
到來	Shared/Neutral
得掂	Shared/Neutral
愛滋	Shared/Neutral
直覺	Shared/Neutral
我又	Shared/Neutral
太刀	Shared/Neutral
幾球	Shared/Neutral
派息	Shared/Neutral
分裂國家	Shared/Neutral
另一個人	Shared/Neutral
有好多	Shared/Neutral
告急	Shared/Neutral
套裝	Shared/Neutral
檢視	Shared/Neutral
車上	Shared/Neutral
都正常	Shared/Neutral
我老母	Shared/Neutral
可能會有	Shared/Neutral
相關的	Shared/Neutral
炒到	Shared/Neutral
送錢	Shared/Neutral
有無巴打	Shared/Neutral
星馳	Shared/Neutral
約會	Shared/Neutral
舉例	Shared/Neutral
條款及	Shared/Neutral
有罪	Shared/Neutral
消除	Shared/Neutral
總算	Shared/Neutral
有不少	Shared/Neutral
其實香港	Shared/Neutral
對政府	Shared/Neutral
丹尼	Shared/Neutral
種票	Shared/Neutral
有無諗過	Shared/Neutral
冬季	Shared/Neutral
失球	Shared/Neutral
混血	Shared/Neutral
返好	Shared/Neutral
是沒有	Shared/Neutral
跑去	Shared/Neutral
闖入	Shared/Neutral
了我的	Shared/Neutral
倒臺	Shared/Neutral
科幻	Shared/Neutral
入曬	Shared/Neutral
就等	Shared/Neutral
巴爾	Shared/Neutral
罷食	Shared/Neutral
好耐無	Shared/Neutral
受惠	Shared/Neutral
就贏	Shared/Neutral
橡膠	Shared/Neutral
遺書	Shared/Neutral
果個位	Shared/Neutral
內閣	Shared/Neutral
威威	Shared/Neutral
拍照	Shared/Neutral
死哂	Shared/Neutral
高水	Shared/Neutral
地盤佬	Shared/Neutral
係以	Shared/Neutral
偽黃	Shared/Neutral
做好自己	Shared/Neutral
操縱	Shared/Neutral
默契	Shared/Neutral
龍鳳	Shared/Neutral
住在	Shared/Neutral
天安門	Shared/Neutral
我所知	Shared/Neutral
大部份人	Shared/Neutral
北歐	Shared/Neutral
會所	Shared/Neutral
推薦人優惠回贈	Shared/Neutral
入到	Shared/Neutral
仲講	Shared/Neutral
都請	Shared/Neutral
歲以上	Shared/Neutral
為一	Shared/Neutral
原定	Shared/Neutral
打敗	Shared/Neutral
巴士	Shared/Neutral
法官	Shared/Neutral
步驟	Shared/Neutral
強姦犯	Shared/Neutral
邊個會	Shared/Neutral
我意思係	Shared/Neutral
充電	Shared/Neutral
救港	Shared/Neutral
旅程	Shared/Neutral
校內	Shared/Neutral
同女朋友	Shared/Neutral
何以	Shared/Neutral
辛苦	Shared/Neutral
吸引到	Shared/Neutral
應該好	Shared/Neutral
查看	Shared/Neutral
求婚	Shared/Neutral
法蘭	Shared/Neutral
起源	Shared/Neutral
遷就	Shared/Neutral
宣稱	Shared/Neutral
我發現	Shared/Neutral
就爆	Shared/Neutral
翻去	Shared/Neutral
畢竟	Shared/Neutral
得好開心	Shared/Neutral
兩檢	Shared/Neutral
沉迷	Shared/Neutral
老化	Shared/Neutral
話齋	Shared/Neutral
港島	Shared/Neutral
打和	Shared/Neutral
最壞	Shared/Neutral
水泡	Shared/Neutral
簡化	Shared/Neutral
那人	Shared/Neutral
你見	Shared/Neutral
係女人	Shared/Neutral
其實如果	Shared/Neutral
的好	Shared/Neutral
身子	Shared/Neutral
限期	Shared/Neutral
黑衣人	Shared/Neutral
臺妹	Shared/Neutral
五分鐘	Shared/Neutral
睇落去	Shared/Neutral
都不會	Shared/Neutral
不止	Shared/Neutral
中風	Shared/Neutral
籌款	Shared/Neutral
一樣會	Shared/Neutral
代表隊	Shared/Neutral
改過	Shared/Neutral
浴室	Shared/Neutral
不排除	Shared/Neutral
呢個就係	Shared/Neutral
嚴重的	Shared/Neutral
上演	Shared/Neutral
一入	Shared/Neutral
公約	Shared/Neutral
利狗	Shared/Neutral
是大	Shared/Neutral
但要	Shared/Neutral
又有人	Shared/Neutral
失明	Shared/Neutral
叫你	Shared/Neutral
工作的	Shared/Neutral
事先	Shared/Neutral
夾到	Shared/Neutral
彈藥	Shared/Neutral
月的	Shared/Neutral
著緊	Shared/Neutral
審視	Shared/Neutral
覆我	Shared/Neutral
開幕	Shared/Neutral
近代史	Shared/Neutral
實戰	Shared/Neutral
搞緊	Shared/Neutral
殺害	Shared/Neutral
天水圍	Shared/Neutral
抱怨	Shared/Neutral
掌心	Shared/Neutral
棉花	Shared/Neutral
相識	Shared/Neutral
講係	Shared/Neutral
吐露港	Shared/Neutral
星期一	Shared/Neutral
抗體	Shared/Neutral
文物	Shared/Neutral
論文	Shared/Neutral
自己老母	Shared/Neutral
產物	Shared/Neutral
較低	Shared/Neutral
那天	Shared/Neutral
傢俬	Shared/Neutral
狗咬	Shared/Neutral
芝麻	Shared/Neutral
理大	Shared/Neutral
叉電	Shared/Neutral
品質	Shared/Neutral
年薪	Shared/Neutral
幻覺	Shared/Neutral
散熱	Shared/Neutral
通話	Shared/Neutral
比人捉	Shared/Neutral
發音	Shared/Neutral
都無事	Shared/Neutral
是以	Shared/Neutral
落下	Shared/Neutral
關你撚事咩	Shared/Neutral
影視	Shared/Neutral
普攻	Shared/Neutral
都爆	Shared/Neutral
人仕	Shared/Neutral
所羅門	Shared/Neutral
個肚	Shared/Neutral
手感	Shared/Neutral
抖音	Shared/Neutral
轉機	Shared/Neutral
仲好過	Shared/Neutral
友人	Shared/Neutral
為此	Shared/Neutral
都肯	Shared/Neutral
陣時	Shared/Neutral
自己揀	Shared/Neutral
又怕	Shared/Neutral
叫停	Shared/Neutral
接報	Shared/Neutral
校友	Shared/Neutral
就如	Shared/Neutral
條橋	Shared/Neutral
用了	Shared/Neutral
最緊要係	Shared/Neutral
流入	Shared/Neutral
蒐集	Shared/Neutral
連忙	Shared/Neutral
連續	Shared/Neutral
伊拉克	Shared/Neutral
但依家	Shared/Neutral
有時候	Shared/Neutral
屆時	Shared/Neutral
睇住	Shared/Neutral
做功課	Shared/Neutral
比機會	Shared/Neutral
兵器	Shared/Neutral
土共	Shared/Neutral
太細	Shared/Neutral
少個	Shared/Neutral
暗戀	Shared/Neutral
明顯係	Shared/Neutral
兵力	Shared/Neutral
底層	Shared/Neutral
急急	Shared/Neutral
無情	Shared/Neutral
言行	Shared/Neutral
都搵	Shared/Neutral
不存在	Shared/Neutral
去搞	Shared/Neutral
大獎	Shared/Neutral
你依家	Shared/Neutral
可以搵	Shared/Neutral
保羅	Shared/Neutral
殘體	Shared/Neutral
開埋	Shared/Neutral
扶持	Shared/Neutral
浮現	Shared/Neutral
筆直	Shared/Neutral
又開始	Shared/Neutral
今個星期	Shared/Neutral
教書	Shared/Neutral
我們要	Shared/Neutral
和尚	Shared/Neutral
清單	Shared/Neutral
在她	Shared/Neutral
天皇	Shared/Neutral
她是	Shared/Neutral
走火	Shared/Neutral
去睇醫生	Shared/Neutral
四處	Shared/Neutral
好強	Shared/Neutral
幹部	Shared/Neutral
偶爾	Shared/Neutral
心得	Shared/Neutral
好合理	Shared/Neutral
打官司	Shared/Neutral
堆人	Shared/Neutral
咩都無	Shared/Neutral
評分功能	Shared/Neutral
海峽	Shared/Neutral
都係做	Shared/Neutral
接力	Shared/Neutral
公屋	Shared/Neutral
你都會	Shared/Neutral
偷襲	Shared/Neutral
殘廢	Shared/Neutral
憎恨	Shared/Neutral
做得	Shared/Neutral
中共的	Shared/Neutral
共諜	Shared/Neutral
已在	Shared/Neutral
忍住	Shared/Neutral
手槍	Shared/Neutral
我決定	Shared/Neutral
讀緊書	Shared/Neutral
串謀	Shared/Neutral
制衡	Shared/Neutral
好廢	Shared/Neutral
攞返	Shared/Neutral
警察宿舍	Shared/Neutral
冷感	Shared/Neutral
提問	Shared/Neutral
先知原來	Shared/Neutral
病情	Shared/Neutral
見狀	Shared/Neutral
的笑容	Shared/Neutral
第一位	Shared/Neutral
企位	Shared/Neutral
彈出	Shared/Neutral
因為他	Shared/Neutral
好撚柒	Shared/Neutral
無條件	Shared/Neutral
執導	Shared/Neutral
多麼	Shared/Neutral
滙豐	Shared/Neutral
回覆評分功能	Shared/Neutral
香港電影	Shared/Neutral
其實真係	Shared/Neutral
一倍	Shared/Neutral
大海	Shared/Neutral
搜尋	Shared/Neutral
泡沫	Shared/Neutral
老年	Shared/Neutral
咩叫	Shared/Neutral
個單位	Shared/Neutral
波臺狗	Shared/Neutral
差點	Shared/Neutral
槍械	Shared/Neutral
正價	Shared/Neutral
正股	Shared/Neutral
無疑	Shared/Neutral
已經是	Shared/Neutral
食早餐	Shared/Neutral
林鄭月娥	Shared/Neutral
不像	Shared/Neutral
差在	Shared/Neutral
成功	Shared/Neutral
兩隻字	Shared/Neutral
提出的	Shared/Neutral
一齊住	Shared/Neutral
街都係	Shared/Neutral
用英文	Shared/Neutral
張國	Shared/Neutral
突登	Shared/Neutral
糖水	Shared/Neutral
都要睇	Shared/Neutral
等埋	Shared/Neutral
瑪利亞	Shared/Neutral
講粗口	Shared/Neutral
就巖	Shared/Neutral
心地	Shared/Neutral
眉頭	Shared/Neutral
高薪	Shared/Neutral
專訪	Shared/Neutral
下來的	Shared/Neutral
兩三年	Shared/Neutral
會不會	Shared/Neutral
個官	Shared/Neutral
占卜	Shared/Neutral
十年後	Shared/Neutral
從來沒有	Shared/Neutral
方針	Shared/Neutral
畢業生	Shared/Neutral
光輝	Shared/Neutral
學名	Shared/Neutral
做人	Shared/Neutral
第一隻	Shared/Neutral
所以你	Shared/Neutral
外部	Shared/Neutral
的想法	Shared/Neutral
並將	Shared/Neutral
推斷	Shared/Neutral
乞兒	Shared/Neutral
會員	Shared/Neutral
是常識	Shared/Neutral
再無	Shared/Neutral
都非常	Shared/Neutral
我朋友	Shared/Neutral
留係香港	Shared/Neutral
聽落	Shared/Neutral
開得	Shared/Neutral
同溫層	Shared/Neutral
音響	Shared/Neutral
別人的	Shared/Neutral
大家樂	Shared/Neutral
首先要	Shared/Neutral
抵玩	Shared/Neutral
結尾	Shared/Neutral
菊花	Shared/Neutral
萬歲	Shared/Neutral
可以幫	Shared/Neutral
有足夠	Shared/Neutral
五大訴求缺一不可	Shared/Neutral
漢奸	Shared/Neutral
連環	Shared/Neutral
成為香港	Shared/Neutral
但亦	Shared/Neutral
睇哂	Shared/Neutral
食屎狗	Shared/Neutral
同男朋友	Shared/Neutral
刀手	Shared/Neutral
社羣	Shared/Neutral
不公平	Shared/Neutral
可恥	Shared/Neutral
率先	Shared/Neutral
達斯	Shared/Neutral
就有人	Shared/Neutral
生之年	Shared/Neutral
笑說	Shared/Neutral
就自然	Shared/Neutral
不算	Shared/Neutral
分明	Shared/Neutral
跟手	Shared/Neutral
綠卡	Shared/Neutral
流水式	Shared/Neutral
旁聽	Shared/Neutral
但當	Shared/Neutral
金正	Shared/Neutral
司令	Shared/Neutral
撞車	Shared/Neutral
晚飯	Shared/Neutral
所以咪	Shared/Neutral
至少有	Shared/Neutral
不問	Shared/Neutral
就轉	Shared/Neutral
工開	Shared/Neutral
檢察	Shared/Neutral
科研	Shared/Neutral
警覺	Shared/Neutral
深水埗	Shared/Neutral
完全沒有	Shared/Neutral
使命	Shared/Neutral
偷野	Shared/Neutral
陣線	Shared/Neutral
就俾人	Shared/Neutral
性能	Shared/Neutral
呃自己	Shared/Neutral
小的	Shared/Neutral
獲取	Shared/Neutral
通緝	Shared/Neutral
抽獎	Shared/Neutral
時無	Shared/Neutral
煩膠	Shared/Neutral
要換	Shared/Neutral
只會令	Shared/Neutral
一啖	Shared/Neutral
又死	Shared/Neutral
幾遠	Shared/Neutral
欣宜	Shared/Neutral
足足	Shared/Neutral
如果無	Shared/Neutral
上頭	Shared/Neutral
房門	Shared/Neutral
菲林	Shared/Neutral
開過	Shared/Neutral
仔仔	Shared/Neutral
一無	Shared/Neutral
大曬	Shared/Neutral
賣家	Shared/Neutral
功勞	Shared/Neutral
火影	Shared/Neutral
聯手	Shared/Neutral
風雨	Shared/Neutral
攬炒	Shared/Neutral
競爭力	Shared/Neutral
奕迅	Shared/Neutral
返少少	Shared/Neutral
經濟發展	Shared/Neutral
分行	Shared/Neutral
好長	Shared/Neutral
告知	Shared/Neutral
未婚	Shared/Neutral
爆頭	Shared/Neutral
季初	Shared/Neutral
軍營	Shared/Neutral
隻豬	Shared/Neutral
見得	Shared/Neutral
呢個字	Shared/Neutral
係中	Shared/Neutral
入錢	Shared/Neutral
大地	Shared/Neutral
封印	Shared/Neutral
還能	Shared/Neutral
離世	Shared/Neutral
的存在	Shared/Neutral
七一	Shared/Neutral
十日	Shared/Neutral
最驚	Shared/Neutral
氣溫	Shared/Neutral
我想講	Shared/Neutral
係高	Shared/Neutral
時有	Shared/Neutral
未啊	Shared/Neutral
稍後	Shared/Neutral
若然	Shared/Neutral
薯片	Shared/Neutral
詛咒	Shared/Neutral
差人	Shared/Neutral
萬分	Shared/Neutral
行出	Shared/Neutral
的歷史	Shared/Neutral
其實都係	Shared/Neutral
堂食	Shared/Neutral
我識	Shared/Neutral
如果想	Shared/Neutral
所以就	Shared/Neutral
上得	Shared/Neutral
年史	Shared/Neutral
胸部	Shared/Neutral
路邊	Shared/Neutral
好似得	Shared/Neutral
我要見律師	Shared/Neutral
入埋	Shared/Neutral
急速	Shared/Neutral
所見	Shared/Neutral
打哂	Shared/Neutral
步兵	Shared/Neutral
著衫	Shared/Neutral
規律	Shared/Neutral
而家仲	Shared/Neutral
如果可以	Shared/Neutral
失禮	Shared/Neutral
小明	Shared/Neutral
淋病	Shared/Neutral
百科	Shared/Neutral
大法	Shared/Neutral
笑撚死	Shared/Neutral
紀錄片	Shared/Neutral
好想知	Shared/Neutral
的角色	Shared/Neutral
化身	Shared/Neutral
西部	Shared/Neutral
殘體字	Shared/Neutral
智英	Shared/Neutral
真愛	Shared/Neutral
衰野	Shared/Neutral
其次	Shared/Neutral
了很多	Shared/Neutral
大陸人	Shared/Neutral
大蛇	Shared/Neutral
香港人權與	Shared/Neutral
具備	Shared/Neutral
幾月	Shared/Neutral
新高	Shared/Neutral
漆黑	Shared/Neutral
一國一制	Shared/Neutral
反攻	Shared/Neutral
東歐	Shared/Neutral
結界	Shared/Neutral
有幾	Shared/Neutral
十二月	Shared/Neutral
郊野	Shared/Neutral
每日都	Shared/Neutral
二月	Shared/Neutral
出招	Shared/Neutral
四日	Shared/Neutral
種人	Shared/Neutral
較高	Shared/Neutral
食人血饅頭	Shared/Neutral
分解	Shared/Neutral
未計	Shared/Neutral
集資	Shared/Neutral
有一天	Shared/Neutral
加拿大	Shared/Neutral
比其他人	Shared/Neutral
願榮光歸香港	Shared/Neutral
新歌	Shared/Neutral
現況	Shared/Neutral
講出	Shared/Neutral
被警方	Shared/Neutral
兒女	Shared/Neutral
全港	Shared/Neutral
搭的士	Shared/Neutral
繁忙時間	Shared/Neutral
五日	Shared/Neutral
位入	Shared/Neutral
初中	Shared/Neutral
後勤	Shared/Neutral
一旁	Shared/Neutral
千幾蚊	Shared/Neutral
終於可以	Shared/Neutral
曬氣	Shared/Neutral
洗費	Shared/Neutral
孤單	Shared/Neutral
得把口	Shared/Neutral
和波	Shared/Neutral
擊中	Shared/Neutral
現行	Shared/Neutral
聽見	Shared/Neutral
一貫	Shared/Neutral
守法	Shared/Neutral
降落	Shared/Neutral
個新	Shared/Neutral
家居	Shared/Neutral
損壞	Shared/Neutral
交合	Shared/Neutral
協力	Shared/Neutral
筷子	Shared/Neutral
舞蹈	Shared/Neutral
梗係要	Shared/Neutral
好舒服	Shared/Neutral
自己救	Shared/Neutral
真係好想	Shared/Neutral
大手	Shared/Neutral
控股	Shared/Neutral
應有	Shared/Neutral
比起	Shared/Neutral
自由	Shared/Neutral
愛自己	Shared/Neutral
學過	Shared/Neutral
果類	Shared/Neutral
缺陷	Shared/Neutral
事務處	Shared/Neutral
都幾撚	Shared/Neutral
守到	Shared/Neutral
去都係	Shared/Neutral
藝術家	Shared/Neutral
交到	Shared/Neutral
向外	Shared/Neutral
專利	Shared/Neutral
有睇	Shared/Neutral
開機	Shared/Neutral
運輸署	Shared/Neutral
人渣	Shared/Neutral
期限	Shared/Neutral
一角	Shared/Neutral
東江	Shared/Neutral
飲管	Shared/Neutral
黑仔	Shared/Neutral
最終	Shared/Neutral
的方向	Shared/Neutral
一直以來	Shared/Neutral
支票	Shared/Neutral
重播	Shared/Neutral
利斯	Shared/Neutral
四眼	Shared/Neutral
女皇	Shared/Neutral
往來	Shared/Neutral
早幾日	Shared/Neutral
困境	Shared/Neutral
成年人	Shared/Neutral
磨合	Shared/Neutral
自選	Shared/Neutral
僅僅	Shared/Neutral
助手	Shared/Neutral
我點	Shared/Neutral
戶外	Shared/Neutral
應該得	Shared/Neutral
文青	Shared/Neutral
閪波	Shared/Neutral
與他	Shared/Neutral
貨物	Shared/Neutral
當然係	Shared/Neutral
的名字	Shared/Neutral
天天	Shared/Neutral
轟炸	Shared/Neutral
迷你	Shared/Neutral
不合作	Shared/Neutral
合資格	Shared/Neutral
收起	Shared/Neutral
始終都係	Shared/Neutral
我隻	Shared/Neutral
連勝	Shared/Neutral
分成	Shared/Neutral
房地產	Shared/Neutral
識做	Shared/Neutral
點算好	Shared/Neutral
多久	Shared/Neutral
文員	Shared/Neutral
極其	Shared/Neutral
死撚	Shared/Neutral
前所	Shared/Neutral
幾粒	Shared/Neutral
猁狗	Shared/Neutral
